,Referencia,Fecha_Alta,Tipo,Operación,Provincia,Superficie,Precio Venta,Fecha Venta,Vendedor
2777,2778,2006-10-04,Piso,Venta,Lleida,145.0,949025.0,2007-01-20,Joaquín
2778,2779,2006-10-04,Casa,Venta,Girona,295.0,1658785.0,,
2779,2780,2006-10-05,Industrial,Venta,Girona,157.0,1242498.0,2007-03-26,Luisa
2780,2781,2006-10-05,Suelo,Venta,Tarragona,95.0,724090.0,,
2781,2782,2006-10-05,Industrial,Venta,Barcelona,182.0,896532.0,,
2782,2783,2006-10-06,Local,Venta,Tarragona,223.0,985883.0,2007-04-14,Luisa
2784,2785,2006-10-07,Suelo,Venta,Girona,51.0,288966.0,,
2785,2786,2006-10-07,Suelo,Venta,Tarragona,215.0,1015015.0,2007-03-03,Carmen
2786,2787,2006-10-07,Casa,Venta,Tarragona,123.0,1211427.0,2007-04-09,Jesús
2789,2790,2006-10-08,Industrial,Venta,Girona,212.0,1565620.0,2007-04-04,María
2790,2791,2006-10-08,Piso,Venta,Barcelona,99.0,914463.0,2007-01-22,Jesús
2791,2792,2006-10-08,Local,Venta,Lleida,217.0,1770503.0,2007-02-11,Pedro
2792,2793,2006-10-09,Casa,Venta,Girona,250.0,1370500.0,,
2793,2794,2006-10-09,Casa,Venta,Girona,57.0,360582.0,,
2796,2797,2006-10-10,Parking,Venta,Lleida,275.0,2096050.0,,
2799,2800,2006-10-11,Casa,Venta,Barcelona,212.0,2108128.0,,
2800,2801,2006-10-13,Suelo,Venta,Tarragona,189.0,1794366.0,,
2802,2803,2006-10-13,Parking,Venta,Tarragona,244.0,2429752.0,2007-01-15,Carmen
2804,2805,2006-10-13,Local,Venta,Girona,271.0,1923558.0,2007-04-17,Luisa
2806,2807,2006-10-14,Piso,Venta,Barcelona,133.0,1066527.0,2007-04-30,Luisa
2808,2809,2006-10-15,Parking,Venta,Girona,206.0,1659742.0,2007-03-08,Jesús
2811,2812,2006-10-16,Local,Venta,Tarragona,85.0,839630.0,,
2812,2813,2006-10-17,Industrial,Venta,Barcelona,292.0,1905300.0,2007-03-12,Carmen
2814,2815,2006-10-17,Local,Venta,Girona,181.0,1405465.0,,
2817,2818,2006-10-18,Casa,Venta,Tarragona,44.0,224928.0,,
2819,2820,2006-10-19,Local,Venta,Lleida,122.0,817156.0,,
2820,2821,2006-10-19,Casa,Venta,Lleida,239.0,1215554.0,2007-05-03,Luisa
2823,2824,2006-10-22,Parking,Venta,Girona,196.0,1210496.0,,
2824,2825,2006-10-22,Casa,Venta,Lleida,275.0,2669425.0,2007-03-23,Jesús
2827,2828,2006-10-23,Parking,Venta,Tarragona,187.0,1513765.0,,
2833,2834,2006-10-25,Piso,Venta,Tarragona,192.0,1661760.0,,
2834,2835,2006-10-26,Local,Venta,Lleida,293.0,1956068.0,2007-05-03,Jesús
2836,2837,2006-10-26,Industrial,Venta,Girona,50.0,466850.0,,
2838,2839,2006-10-26,Local,Venta,Barcelona,53.0,506256.0,,
2844,2845,2006-10-29,Industrial,Venta,Girona,247.0,1843361.0,2007-01-30,Pedro
2849,2850,2006-10-31,Parking,Venta,Barcelona,285.0,1638750.0,2007-05-04,Carmen
2853,2854,2006-11-02,Casa,Venta,Girona,190.0,1105230.0,,
2855,2856,2006-11-02,Casa,Venta,Girona,141.0,821889.0,,
2862,2863,2006-11-03,Industrial,Venta,Girona,67.0,637103.0,2007-04-26,Pedro
2865,2866,2006-11-04,Piso,Venta,Lleida,292.0,1427004.0,,
2870,2871,2006-11-05,Industrial,Venta,Lleida,246.0,2345364.0,,
2871,2872,2006-11-06,Parking,Venta,Lleida,267.0,1516293.0,2007-02-21,Joaquín
2872,2873,2006-11-07,Industrial,Venta,Barcelona,136.0,1262624.0,2007-03-27,Carmen
2875,2876,2006-11-07,Casa,Venta,Girona,129.0,722013.0,2007-03-18,Carmen
2877,2878,2006-11-08,Parking,Venta,Girona,124.0,950832.0,,
2880,2881,2006-11-09,Local,Venta,Girona,127.0,815467.0,2007-04-25,Pedro
2881,2882,2006-11-09,Piso,Venta,Tarragona,55.0,238975.0,,
2882,2883,2006-11-09,Casa,Venta,Barcelona,70.0,407610.0,,
2889,2890,2006-11-12,Industrial,Venta,Barcelona,72.0,449064.0,,
2891,2892,2006-11-13,Industrial,Venta,Barcelona,262.0,2517034.0,,
2894,2895,2006-11-14,Suelo,Venta,Tarragona,124.0,1014196.0,,
2898,2899,2006-11-17,Industrial,Venta,Girona,105.0,1045905.0,2007-04-24,Joaquín
2899,2900,2006-11-18,Suelo,Venta,Girona,51.0,344811.0,,
2900,2901,2006-11-18,Casa,Venta,Tarragona,70.0,598290.0,,
2901,2902,2006-11-19,Parking,Venta,Girona,135.0,563760.0,2007-03-13,Pedro
2902,2903,2006-11-19,Piso,Venta,Barcelona,199.0,1370911.0,,
2911,2912,2006-11-24,Local,Venta,Lleida,218.0,2102174.0,,
2912,2913,2006-11-24,Parking,Venta,Barcelona,131.0,1008176.0,,
2914,2915,2006-11-24,Parking,Venta,Barcelona,185.0,1635030.0,,
2915,2916,2006-11-24,Suelo,Venta,Tarragona,176.0,1185536.0,,
2916,2917,2006-11-26,Local,Venta,Lleida,265.0,1820285.0,,
2918,2919,2006-11-27,Parking,Venta,Lleida,49.0,327271.0,,
2921,2922,2006-11-27,Suelo,Venta,Tarragona,60.0,288360.0,2007-03-25,Jesús
2924,2925,2006-11-28,Casa,Venta,Barcelona,49.0,367206.0,2007-04-03,Jesús
2929,2930,2006-11-29,Parking,Venta,Girona,82.0,643290.0,,
2930,2931,2006-11-29,Local,Venta,Barcelona,230.0,1847590.0,,
2931,2932,2006-11-30,Piso,Venta,Lleida,86.0,707350.0,,
2932,2933,2006-11-30,Parking,Venta,Girona,44.0,353628.0,,
2933,2934,2006-11-30,Casa,Venta,Barcelona,261.0,1752093.0,,
2935,2936,2006-11-30,Casa,Venta,Barcelona,219.0,883446.0,,
2936,2937,2006-12-01,Piso,Venta,Girona,100.0,905600.0,2007-05-07,Joaquín
2938,2939,2006-12-02,Parking,Venta,Barcelona,187.0,1274218.0,,
2939,2940,2006-12-02,Local,Venta,Barcelona,94.0,789976.0,2007-03-08,María
2940,2941,2006-12-03,Piso,Venta,Barcelona,274.0,2474220.0,,
2942,2943,2006-12-04,Piso,Venta,Barcelona,261.0,2198403.0,2007-03-09,Joaquín
2945,2946,2006-12-05,Piso,Venta,Lleida,136.0,1323280.0,,
2946,2947,2006-12-06,Suelo,Venta,Barcelona,186.0,1367100.0,,
2950,2951,2006-12-07,Parking,Venta,Tarragona,147.0,1045317.0,,
2953,2954,2006-12-08,Local,Venta,Barcelona,185.0,1255595.0,,
2956,2957,2006-12-09,Piso,Venta,Tarragona,61.0,258030.0,,
2959,2960,2006-12-10,Industrial,Venta,Girona,117.0,575640.0,,
2962,2963,2006-12-11,Piso,Venta,Tarragona,197.0,1077196.0,2007-04-12,María
2963,2964,2006-12-11,Local,Venta,Tarragona,242.0,1246058.0,,
2964,2965,2006-12-11,Local,Venta,Barcelona,128.0,752896.0,,
2966,2967,2006-12-12,Casa,Venta,Barcelona,43.0,305128.0,,
2967,2968,2006-12-13,Industrial,Venta,Lleida,198.0,1094940.0,2007-03-25,Joaquín
2968,2969,2006-12-13,Industrial,Venta,Girona,109.0,703159.0,,
2972,2973,2006-12-15,Casa,Venta,Barcelona,134.0,1295914.0,,
2973,2974,2006-12-15,Piso,Venta,Girona,200.0,1559800.0,2007-04-23,Joaquín
2977,2978,2006-12-16,Piso,Venta,Tarragona,174.0,1377210.0,,
2983,2984,2006-12-18,Suelo,Venta,Tarragona,93.0,910563.0,,
2984,2985,2006-12-19,Parking,Venta,Barcelona,200.0,1407200.0,,
2985,2986,2006-12-19,Casa,Venta,Barcelona,281.0,2244066.0,2007-03-26,Joaquín
2988,2989,2006-12-20,Local,Venta,Girona,255.0,1079670.0,,
2989,2990,2006-12-20,Suelo,Venta,Barcelona,48.0,247584.0,2007-04-08,Joaquín
2990,2991,2006-12-21,Parking,Venta,Barcelona,139.0,562394.0,,
2991,2992,2006-12-21,Parking,Venta,Lleida,95.0,776245.0,2007-04-15,Luisa
2993,2994,2006-12-23,Piso,Venta,Tarragona,223.0,1794927.0,,
2994,2995,2006-12-23,Parking,Venta,Barcelona,237.0,1997436.0,,
2995,2996,2006-12-23,Parking,Venta,Lleida,186.0,1844190.0,,
2996,2997,2006-12-24,Suelo,Venta,Tarragona,108.0,903960.0,,
2998,2999,2006-12-24,Suelo,Venta,Barcelona,263.0,1403631.0,,
3011,3012,2006-12-28,Parking,Venta,Lleida,182.0,1295840.0,,
3013,3014,2006-12-30,Casa,Venta,Lleida,135.0,1309365.0,,
3019,3020,2006-12-31,Parking,Venta,Girona,146.0,1399264.0,,
3027,3028,2007-01-06,Parking,Venta,Girona,247.0,2398617.0,,
3031,3032,2007-01-08,Casa,Venta,Tarragona,67.0,643200.0,,
3032,3033,2007-01-08,Industrial,Venta,Girona,119.0,571676.0,,
3033,3034,2007-01-08,Suelo,Venta,Lleida,107.0,885960.0,,
3041,3042,2007-01-09,Parking,Venta,Barcelona,64.0,610816.0,,
3042,3043,2007-01-09,Local,Venta,Lleida,92.0,709596.0,2007-04-17,Carmen
3045,3046,2007-01-10,Parking,Venta,Barcelona,233.0,1077858.0,2007-04-30,María
3047,3048,2007-01-10,Local,Venta,Lleida,256.0,1934080.0,,
3048,3049,2007-01-10,Suelo,Venta,Girona,57.0,269724.0,,
3050,3051,2007-01-11,Casa,Venta,Barcelona,259.0,1369333.0,,
3051,3052,2007-01-11,Local,Venta,Girona,272.0,1965472.0,,
3052,3053,2007-01-12,Piso,Venta,Girona,164.0,1425488.0,,
3053,3054,2007-01-12,Casa,Venta,Lleida,152.0,896800.0,,
3054,3055,2007-01-12,Piso,Venta,Tarragona,258.0,2204352.0,,
3056,3057,2007-01-13,Suelo,Venta,Barcelona,217.0,1578675.0,,
3061,3062,2007-01-14,Industrial,Venta,Tarragona,62.0,373240.0,,
3063,3064,2007-01-15,Piso,Venta,Barcelona,120.0,761520.0,,
3064,3065,2007-01-15,Parking,Venta,Tarragona,230.0,1486030.0,,
3066,3067,2007-01-16,Piso,Venta,Barcelona,256.0,1856000.0,,
3068,3069,2007-01-17,Industrial,Venta,Tarragona,273.0,1230684.0,,
3069,3070,2007-01-18,Parking,Venta,Girona,243.0,1857735.0,,
3072,3073,2007-01-19,Suelo,Venta,Tarragona,236.0,1598664.0,,
3074,3075,2007-01-20,Industrial,Venta,Girona,56.0,485240.0,,
3077,3078,2007-01-20,Industrial,Venta,Barcelona,239.0,1517889.0,,
3082,3083,2007-01-22,Piso,Venta,Girona,232.0,1511944.0,,
3085,3086,2007-01-23,Suelo,Venta,Tarragona,67.0,657270.0,,
3086,3087,2007-01-23,Parking,Venta,Lleida,59.0,268332.0,,
3087,3088,2007-01-23,Local,Venta,Lleida,204.0,1677492.0,,
3088,3089,2007-01-23,Industrial,Venta,Girona,164.0,1494204.0,,
3089,3090,2007-01-24,Local,Venta,Tarragona,285.0,2321325.0,,
3090,3091,2007-01-25,Suelo,Venta,Tarragona,212.0,1896340.0,,
3092,3093,2007-01-26,Industrial,Venta,Tarragona,216.0,1554336.0,,
3095,3096,2007-01-27,Industrial,Venta,Lleida,269.0,2189122.0,,
3099,3100,2007-01-29,Parking,Venta,Barcelona,230.0,1445090.0,,
3102,3103,2007-01-31,Suelo,Venta,Barcelona,101.0,921827.0,,
3111,3112,2007-02-02,Suelo,Venta,Barcelona,124.0,684356.0,,
3114,3115,2007-02-03,Parking,Venta,Lleida,211.0,1528906.0,,
3116,3117,2007-02-04,Suelo,Venta,Girona,160.0,1431040.0,,
3117,3118,2007-02-05,Piso,Venta,Tarragona,283.0,2449082.0,,
3118,3119,2007-02-06,Industrial,Venta,Barcelona,113.0,952929.0,,
3121,3122,2007-02-06,Industrial,Venta,Barcelona,105.0,496020.0,,
3122,3123,2007-02-08,Parking,Venta,Tarragona,42.0,185010.0,,
3124,3125,2007-02-10,Piso,Venta,Barcelona,119.0,688058.0,,
3127,3128,2007-02-10,Local,Venta,Lleida,201.0,1817442.0,,
3130,3131,2007-02-11,Suelo,Venta,Lleida,149.0,839913.0,,
3131,3132,2007-02-11,Parking,Venta,Barcelona,54.0,521910.0,,
3133,3134,2007-02-12,Local,Venta,Tarragona,195.0,1468740.0,,
3135,3136,2007-02-12,Local,Venta,Barcelona,82.0,417626.0,,
3142,3143,2007-02-17,Piso,Venta,Girona,241.0,979183.0,,
3146,3147,2007-02-18,Industrial,Venta,Girona,177.0,1325730.0,,
3147,3148,2007-02-18,Industrial,Venta,Tarragona,210.0,1855770.0,,
3148,3149,2007-02-18,Piso,Venta,Girona,81.0,324648.0,,
3149,3150,2007-02-19,Casa,Venta,Tarragona,198.0,1158894.0,,
3151,3152,2007-02-19,Casa,Venta,Barcelona,61.0,260775.0,,
3152,3153,2007-02-19,Casa,Venta,Girona,115.0,1040635.0,,
3153,3154,2007-02-20,Casa,Venta,Barcelona,281.0,1527516.0,,
3154,3155,2007-02-20,Industrial,Venta,Lleida,65.0,590785.0,,
3155,3156,2007-02-21,Piso,Venta,Lleida,167.0,858714.0,,
3157,3158,2007-02-22,Local,Venta,Barcelona,267.0,1127274.0,,
3159,3160,2007-02-22,Industrial,Venta,Lleida,238.0,992698.0,,
3160,3161,2007-02-23,Parking,Venta,Lleida,116.0,648092.0,,
3161,3162,2007-02-23,Industrial,Venta,Barcelona,261.0,2186658.0,,
3163,3164,2007-02-23,Suelo,Venta,Tarragona,256.0,1175040.0,,
3164,3165,2007-02-24,Local,Venta,Lleida,182.0,1433796.0,,
3165,3166,2007-02-24,Suelo,Venta,Barcelona,87.0,348696.0,,
3167,3168,2007-02-25,Parking,Venta,Lleida,291.0,1374975.0,,
3169,3170,2007-02-26,Suelo,Venta,Lleida,168.0,1576848.0,,
3171,3172,2007-02-26,Casa,Venta,Girona,163.0,1478573.0,,
3172,3173,2007-02-27,Suelo,Venta,Barcelona,279.0,1395837.0,,
3176,3177,2007-02-28,Piso,Venta,Girona,128.0,801408.0,,
3179,3180,2007-03-01,Piso,Venta,Girona,174.0,1615068.0,,
3184,3185,2007-03-03,Industrial,Venta,Barcelona,251.0,1913624.0,,
3185,3186,2007-03-04,Industrial,Venta,Lleida,221.0,1583686.0,,
3189,3190,2007-03-05,Parking,Venta,Barcelona,213.0,1324008.0,,
3191,3192,2007-03-05,Piso,Venta,Barcelona,280.0,2439640.0,,
3192,3193,2007-03-07,Industrial,Venta,Girona,282.0,2019120.0,,
3194,3195,2007-03-07,Suelo,Venta,Lleida,185.0,1109075.0,,
3203,3204,2007-03-09,Parking,Venta,Lleida,61.0,350872.0,,
3204,3205,2007-03-10,Suelo,Venta,Girona,121.0,870837.0,,
3207,3208,2007-03-11,Parking,Venta,Tarragona,123.0,1083261.0,,
3209,3210,2007-03-12,Local,Venta,Tarragona,136.0,997968.0,,
3211,3212,2007-03-13,Local,Venta,Lleida,49.0,425173.0,,
3213,3214,2007-03-14,Suelo,Venta,Tarragona,188.0,1607588.0,,
3214,3215,2007-03-14,Industrial,Venta,Tarragona,104.0,522912.0,,
3215,3216,2007-03-14,Casa,Venta,Lleida,63.0,319347.0,,
3216,3217,2007-03-14,Industrial,Venta,Girona,161.0,1020257.0,,
3217,3218,2007-03-14,Piso,Venta,Tarragona,93.0,812913.0,,
3221,3222,2007-03-16,Parking,Venta,Girona,138.0,1034034.0,,
3223,3224,2007-03-16,Industrial,Venta,Lleida,192.0,1242624.0,,
3224,3225,2007-03-16,Casa,Venta,Tarragona,173.0,1456487.0,,
3225,3226,2007-03-16,Local,Venta,Tarragona,145.0,1128390.0,,
3226,3227,2007-03-17,Suelo,Venta,Tarragona,162.0,720576.0,,
3227,3228,2007-03-17,Piso,Venta,Tarragona,53.0,325420.0,,
3231,3232,2007-03-18,Industrial,Venta,Tarragona,44.0,306020.0,,
3238,3239,2007-03-20,Local,Venta,Barcelona,159.0,1056714.0,,
3242,3243,2007-03-22,Suelo,Venta,Girona,135.0,1096470.0,,
3245,3246,2007-03-23,Parking,Venta,Barcelona,144.0,1035648.0,,
3247,3248,2007-03-23,Piso,Venta,Barcelona,135.0,1298025.0,,
3248,3249,2007-03-23,Suelo,Venta,Tarragona,41.0,192290.0,,
3250,3251,2007-03-24,Parking,Venta,Girona,60.0,366780.0,,
3252,3253,2007-03-24,Casa,Venta,Girona,172.0,1389072.0,,
3257,3258,2007-03-27,Local,Venta,Barcelona,182.0,777868.0,,
3260,3261,2007-03-27,Industrial,Venta,Lleida,269.0,1674794.0,,
3264,3265,2007-03-30,Parking,Venta,Girona,51.0,393057.0,,
3266,3267,2007-03-31,Casa,Venta,Barcelona,199.0,1682346.0,,
3270,3271,2007-04-02,Parking,Venta,Tarragona,119.0,1056839.0,,
3273,3274,2007-04-02,Local,Venta,Lleida,117.0,898209.0,,
3274,3275,2007-04-03,Casa,Venta,Barcelona,42.0,417564.0,,
3276,3277,2007-04-04,Parking,Venta,Lleida,197.0,1802156.0,,
3279,3280,2007-04-06,Industrial,Venta,Tarragona,163.0,761536.0,,
3283,3284,2007-04-07,Local,Venta,Lleida,162.0,1517292.0,,
3288,3289,2007-04-09,Parking,Venta,Lleida,296.0,2914416.0,,
3290,3291,2007-04-10,Piso,Venta,Lleida,158.0,1567834.0,,
3294,3295,2007-04-11,Parking,Venta,Girona,123.0,1088181.0,,
3295,3296,2007-04-11,Industrial,Venta,Barcelona,89.0,414829.0,,
3297,3298,2007-04-12,Suelo,Venta,Tarragona,282.0,2689434.0,,
3303,3304,2007-04-12,Piso,Venta,Girona,128.0,1270400.0,,
3304,3305,2007-04-13,Industrial,Venta,Tarragona,244.0,1026508.0,,
3305,3306,2007-04-14,Local,Venta,Lleida,200.0,1760000.0,,
3306,3307,2007-04-14,Parking,Venta,Girona,221.0,1533077.0,,
3307,3308,2007-04-16,Local,Venta,Tarragona,286.0,1180036.0,,
3308,3309,2007-04-16,Piso,Venta,Tarragona,140.0,760620.0,,
3313,3314,2007-04-18,Casa,Venta,Barcelona,284.0,1808512.0,,
3314,3315,2007-04-18,Industrial,Venta,Tarragona,179.0,1386892.0,,
3316,3317,2007-04-20,Casa,Venta,Girona,247.0,1804088.0,,
3318,3319,2007-04-21,Industrial,Venta,Tarragona,114.0,540018.0,,
3321,3322,2007-04-23,Local,Venta,Barcelona,44.0,180048.0,,
3322,3323,2007-04-23,Piso,Venta,Barcelona,283.0,2686236.0,,
3327,3328,2007-04-26,Suelo,Venta,Lleida,55.0,355135.0,,
3328,3329,2007-04-26,Piso,Venta,Barcelona,264.0,2517504.0,,
3329,3330,2007-04-27,Parking,Venta,Barcelona,88.0,612568.0,,
3330,3331,2007-04-27,Local,Venta,Girona,110.0,845790.0,,
3334,3335,2007-04-30,Suelo,Venta,Tarragona,78.0,740688.0,,
3336,3337,2007-04-30,Parking,Venta,Lleida,254.0,2140712.0,,
