,Referencia,Fecha_Alta,Tipo,Operación,Provincia,Superficie,Precio Venta,Fecha Venta,Vendedor
2008,2009,2005-12-27,Parking,Alquiler,Tarragona,137.0,927627.0,2006-12-05,Pedro
2009,2010,2005-12-27,Piso,Venta,Barcelona,158.0,1040746.0,2006-09-25,Luisa
2011,2012,2005-12-30,Piso,Venta,Tarragona,94.0,924866.0,2006-12-23,Jesús
2014,2015,2005-12-30,Parking,Venta,Girona,262.0,1407726.0,2006-11-01,María
2016,2017,2005-12-31,Parking,Alquiler,Barcelona,202.0,1329968.0,2006-10-22,María
2017,2018,2006-01-01,Industrial,Venta,Barcelona,75.0,545925.0,2006-09-08,Joaquín
2018,2019,2006-01-01,Parking,Alquiler,Tarragona,204.0,1347420.0,2006-07-13,Jesús
2019,2020,2006-01-01,Piso,Alquiler,Lleida,80.0,322960.0,2006-12-28,Pedro
2021,2022,2006-01-02,Industrial,Venta,Tarragona,129.0,588756.0,2006-09-05,Carmen
2022,2023,2006-01-02,Local,Venta,Girona,141.0,763233.0,2006-12-26,Luisa
2024,2025,2006-01-02,Local,Alquiler,Lleida,277.0,1499678.0,2006-11-03,Luisa
2026,2027,2006-01-03,Industrial,Venta,Girona,41.0,368959.0,2006-08-29,Carmen
2027,2028,2006-01-03,Local,Venta,Barcelona,122.0,680760.0,2006-05-01,María
2028,2029,2006-01-03,Local,Alquiler,Barcelona,179.0,1176209.0,2006-06-29,Carmen
2030,2031,2006-01-03,Parking,Venta,Lleida,233.0,1450425.0,2006-07-16,Luisa
2031,2032,2006-01-03,Industrial,Venta,Girona,116.0,616192.0,2006-05-21,María
2034,2035,2006-01-05,Industrial,Venta,Lleida,289.0,1809140.0,2006-09-12,Joaquín
2035,2036,2006-01-05,Parking,Venta,Barcelona,90.0,446940.0,2006-06-26,María
2036,2037,2006-01-06,Local,Venta,Barcelona,110.0,700700.0,2006-04-20,Pedro
2037,2038,2006-01-06,Local,Alquiler,Barcelona,283.0,2107784.0,2006-04-19,María
2038,2039,2006-01-06,Parking,Venta,Barcelona,199.0,1139076.0,2006-06-21,Joaquín
2040,2041,2006-01-07,Industrial,Venta,Tarragona,120.0,823200.0,2006-09-02,María
2044,2045,2006-01-09,Piso,Alquiler,Tarragona,194.0,1792560.0,2006-05-05,Joaquín
2045,2046,2006-01-09,Industrial,Alquiler,Girona,256.0,2331648.0,2006-11-26,Luisa
2046,2047,2006-01-09,Piso,Alquiler,Barcelona,249.0,2053005.0,2006-07-24,Luisa
2047,2048,2006-01-10,Local,Venta,Tarragona,170.0,1102280.0,2006-08-05,Pedro
2050,2051,2006-01-11,Parking,Venta,Tarragona,130.0,1275560.0,2006-11-13,María
2051,2052,2006-01-11,Industrial,Alquiler,Girona,68.0,386036.0,2006-10-14,Jesús
2054,2055,2006-01-11,Industrial,Alquiler,Barcelona,271.0,1196465.0,2006-08-05,Jesús
2055,2056,2006-01-12,Piso,Alquiler,Girona,289.0,2462280.0,2007-01-05,Jesús
2056,2057,2006-01-12,Industrial,Alquiler,Barcelona,54.0,419256.0,2006-11-30,María
2057,2058,2006-01-13,Industrial,Alquiler,Tarragona,122.0,1184376.0,2006-10-03,Luisa
2061,2062,2006-01-13,Local,Alquiler,Lleida,54.0,466722.0,2006-05-21,Jesús
2063,2064,2006-01-14,Industrial,Alquiler,Barcelona,144.0,1331856.0,2006-12-19,Luisa
2065,2066,2006-01-14,Local,Alquiler,Girona,165.0,1461570.0,2006-10-17,Carmen
2067,2068,2006-01-14,Local,Alquiler,Lleida,255.0,2494410.0,2006-11-22,Luisa
2073,2074,2006-01-16,Industrial,Venta,Barcelona,80.0,363280.0,2006-12-19,Pedro
2074,2075,2006-01-16,Local,Venta,Lleida,209.0,1355365.0,2006-07-01,Joaquín
2075,2076,2006-01-17,Piso,Venta,Barcelona,267.0,1074675.0,2006-10-20,Carmen
2076,2077,2006-01-17,Industrial,Alquiler,Lleida,246.0,2398008.0,2006-05-22,Jesús
2078,2079,2006-01-17,Industrial,Alquiler,Barcelona,221.0,1411969.0,2006-07-26,Pedro
2080,2081,2006-01-18,Local,Venta,Girona,66.0,500610.0,2006-05-15,Luisa
2081,2082,2006-01-19,Piso,Alquiler,Tarragona,114.0,938562.0,2006-06-16,María
2082,2083,2006-01-19,Piso,Venta,Girona,267.0,2245203.0,2006-07-28,María
2083,2084,2006-01-19,Parking,Alquiler,Girona,188.0,1422220.0,2006-07-20,María
2084,2085,2006-01-19,Industrial,Venta,Girona,296.0,2387832.0,2006-06-28,María
2085,2086,2006-01-20,Local,Alquiler,Girona,256.0,1428480.0,2006-06-26,Pedro
2086,2087,2006-01-20,Parking,Alquiler,Barcelona,265.0,2119735.0,2006-10-15,Pedro
2087,2088,2006-01-21,Industrial,Venta,Lleida,101.0,674276.0,2006-10-30,Luisa
2092,2093,2006-01-23,Industrial,Alquiler,Tarragona,293.0,1182841.0,2006-06-15,María
2094,2095,2006-01-23,Local,Venta,Lleida,40.0,272880.0,2006-09-01,María
2095,2096,2006-01-23,Local,Alquiler,Lleida,137.0,831316.0,2006-11-11,Jesús
2096,2097,2006-01-23,Local,Alquiler,Tarragona,190.0,1469460.0,2007-01-10,Carmen
2098,2099,2006-01-24,Local,Venta,Lleida,144.0,1247760.0,2006-08-03,Luisa
2100,2101,2006-01-24,Piso,Venta,Tarragona,220.0,1522840.0,2006-05-02,María
2101,2102,2006-01-24,Local,Venta,Tarragona,197.0,1489911.0,2006-04-24,Carmen
2105,2106,2006-01-25,Parking,Alquiler,Tarragona,212.0,1440540.0,2006-10-10,Jesús
2106,2107,2006-01-25,Industrial,Venta,Lleida,84.0,816228.0,2006-12-22,Jesús
2111,2112,2006-01-26,Parking,Venta,Tarragona,81.0,709560.0,2006-06-28,Joaquín
2115,2116,2006-01-28,Parking,Alquiler,Tarragona,294.0,1355046.0,2006-10-02,Jesús
2117,2118,2006-01-29,Industrial,Venta,Lleida,246.0,1285842.0,2006-08-09,Jesús
2120,2121,2006-01-30,Industrial,Alquiler,Tarragona,169.0,810186.0,2006-12-05,Joaquín
2122,2123,2006-01-31,Local,Venta,Barcelona,56.0,550816.0,2006-12-03,Jesús
2123,2124,2006-02-01,Parking,Venta,Lleida,89.0,475171.0,2006-10-12,Luisa
2125,2126,2006-02-01,Piso,Venta,Barcelona,252.0,2381400.0,2006-06-13,María
2126,2127,2006-02-01,Piso,Venta,Lleida,157.0,1409546.0,2007-01-05,Pedro
2127,2128,2006-02-02,Parking,Venta,Lleida,264.0,2181432.0,2006-12-25,María
2129,2130,2006-02-02,Piso,Venta,Lleida,168.0,928368.0,2006-12-25,Jesús
2133,2134,2006-02-03,Parking,Venta,Lleida,235.0,2290545.0,2006-08-22,Carmen
2134,2135,2006-02-04,Industrial,Alquiler,Tarragona,283.0,1709037.0,2006-07-14,Carmen
2135,2136,2006-02-04,Piso,Venta,Tarragona,68.0,669664.0,2006-05-29,Jesús
2136,2137,2006-02-04,Local,Venta,Tarragona,216.0,1204200.0,2007-01-17,Joaquín
2137,2138,2006-02-04,Parking,Venta,Girona,108.0,1041120.0,2006-05-07,Pedro
2138,2139,2006-02-05,Industrial,Alquiler,Lleida,129.0,1140876.0,2006-07-02,Pedro
2139,2140,2006-02-05,Piso,Alquiler,Lleida,194.0,1315126.0,2006-09-11,Luisa
2140,2141,2006-02-06,Industrial,Alquiler,Lleida,65.0,272545.0,2006-06-23,Carmen
2142,2143,2006-02-06,Parking,Alquiler,Tarragona,124.0,536672.0,2007-01-30,María
2143,2144,2006-02-07,Piso,Alquiler,Tarragona,218.0,1677728.0,2006-05-19,Pedro
2145,2146,2006-02-07,Piso,Venta,Tarragona,95.0,570760.0,2006-07-01,María
2149,2150,2006-02-08,Industrial,Alquiler,Barcelona,211.0,1155436.0,2006-12-27,Pedro
2150,2151,2006-02-09,Local,Venta,Lleida,43.0,303365.0,2006-12-24,Pedro
2151,2152,2006-02-09,Piso,Venta,Barcelona,293.0,1298869.0,2006-07-11,Jesús
2152,2153,2006-02-09,Parking,Venta,Barcelona,227.0,2001232.0,2006-12-06,María
2154,2155,2006-02-09,Industrial,Alquiler,Girona,252.0,1949220.0,2006-10-20,Carmen
2155,2156,2006-02-09,Industrial,Alquiler,Tarragona,259.0,1627556.0,2006-05-30,María
2159,2160,2006-02-12,Piso,Alquiler,Tarragona,118.0,734786.0,2006-07-19,Joaquín
2160,2161,2006-02-12,Parking,Venta,Lleida,210.0,1511160.0,2006-10-21,Luisa
2161,2162,2006-02-12,Piso,Alquiler,Barcelona,184.0,864248.0,2006-07-18,María
2162,2163,2006-02-12,Piso,Alquiler,Lleida,141.0,1401822.0,2006-05-29,María
2165,2166,2006-02-14,Parking,Alquiler,Girona,131.0,1163542.0,2007-01-18,Luisa
2167,2168,2006-02-15,Piso,Alquiler,Tarragona,84.0,481992.0,2006-07-28,Jesús
2169,2170,2006-02-15,Parking,Alquiler,Tarragona,132.0,973764.0,2006-05-19,Joaquín
2170,2171,2006-02-16,Industrial,Alquiler,Barcelona,114.0,636918.0,2007-01-10,Luisa
2171,2172,2006-02-16,Industrial,Alquiler,Lleida,201.0,1733022.0,2006-09-08,Pedro
2177,2178,2006-02-17,Industrial,Venta,Girona,271.0,2108109.0,2006-12-24,Pedro
2179,2180,2006-02-17,Piso,Alquiler,Tarragona,101.0,673670.0,2006-07-05,Pedro
2181,2182,2006-02-18,Industrial,Venta,Tarragona,126.0,1031058.0,2006-09-13,Carmen
2182,2183,2006-02-18,Local,Venta,Tarragona,55.0,262185.0,2007-02-02,Joaquín
2184,2185,2006-02-18,Local,Alquiler,Girona,88.0,770968.0,2006-10-27,Luisa
2185,2186,2006-02-20,Parking,Alquiler,Barcelona,228.0,1815336.0,2006-06-10,Jesús
2186,2187,2006-02-20,Industrial,Alquiler,Tarragona,71.0,342078.0,2006-12-28,Pedro
2188,2189,2006-02-20,Local,Venta,Girona,271.0,1647409.0,2007-01-12,Pedro
2189,2190,2006-02-20,Piso,Venta,Tarragona,217.0,1912638.0,2006-10-22,Luisa
2192,2193,2006-02-21,Parking,Alquiler,Barcelona,260.0,2470000.0,2006-05-27,Luisa
2193,2194,2006-02-21,Local,Alquiler,Tarragona,154.0,1109262.0,2006-06-06,Carmen
2197,2198,2006-02-22,Local,Venta,Barcelona,110.0,704770.0,2007-01-17,Pedro
2198,2199,2006-02-22,Industrial,Venta,Tarragona,193.0,982563.0,2006-05-26,Pedro
2200,2201,2006-02-24,Industrial,Alquiler,Barcelona,257.0,1598283.0,2007-02-03,Luisa
2201,2202,2006-02-24,Parking,Venta,Barcelona,135.0,764505.0,2006-06-10,Pedro
2203,2204,2006-02-27,Industrial,Alquiler,Tarragona,81.0,788697.0,2006-08-18,Luisa
2204,2205,2006-02-27,Industrial,Venta,Lleida,166.0,685082.0,2007-02-02,Joaquín
2207,2208,2006-02-28,Industrial,Venta,Tarragona,100.0,888900.0,2006-08-02,Joaquín
2209,2210,2006-03-01,Local,Alquiler,Lleida,240.0,1706400.0,2006-08-29,Pedro
2210,2211,2006-03-01,Local,Venta,Lleida,146.0,1095146.0,2006-10-21,María
2211,2212,2006-03-01,Local,Venta,Barcelona,287.0,1351196.0,2006-06-18,Jesús
2213,2214,2006-03-02,Industrial,Venta,Girona,249.0,1882440.0,2006-12-16,Carmen
2216,2217,2006-03-03,Local,Venta,Tarragona,130.0,703950.0,2006-10-28,María
2220,2221,2006-03-04,Parking,Alquiler,Girona,269.0,1908286.0,2007-01-29,Jesús
2221,2222,2006-03-04,Industrial,Venta,Girona,201.0,1929198.0,2006-08-16,María
2222,2223,2006-03-04,Piso,Alquiler,Girona,99.0,927927.0,2006-09-04,María
2223,2224,2006-03-05,Parking,Venta,Barcelona,293.0,1996209.0,2006-07-26,Jesús
2228,2229,2006-03-06,Local,Alquiler,Lleida,126.0,1177722.0,2007-02-14,Pedro
2229,2230,2006-03-06,Local,Alquiler,Girona,143.0,1205347.0,2006-12-22,María
2230,2231,2006-03-07,Industrial,Alquiler,Girona,223.0,1510825.0,2006-06-19,Luisa
2231,2232,2006-03-07,Parking,Venta,Barcelona,227.0,2257515.0,2007-02-06,Luisa
2235,2236,2006-03-08,Piso,Venta,Tarragona,138.0,1343844.0,2007-01-01,Carmen
2236,2237,2006-03-08,Industrial,Venta,Tarragona,248.0,1460224.0,2007-01-26,María
2241,2242,2006-03-11,Industrial,Venta,Tarragona,84.0,708792.0,2007-02-26,Luisa
2242,2243,2006-03-11,Piso,Alquiler,Barcelona,45.0,446940.0,2006-07-17,Pedro
2244,2245,2006-03-13,Parking,Alquiler,Barcelona,182.0,1489124.0,2007-02-22,Pedro
2245,2246,2006-03-13,Industrial,Alquiler,Girona,240.0,2175360.0,2006-09-07,Luisa
2246,2247,2006-03-13,Industrial,Alquiler,Tarragona,214.0,1331936.0,2006-12-04,Joaquín
2249,2250,2006-03-14,Industrial,Alquiler,Barcelona,63.0,343602.0,2006-10-16,Carmen
2251,2252,2006-03-15,Parking,Venta,Lleida,48.0,400512.0,2006-07-22,Pedro
2252,2253,2006-03-16,Piso,Venta,Tarragona,258.0,1646556.0,2006-11-30,Carmen
2255,2256,2006-03-17,Industrial,Alquiler,Barcelona,121.0,764115.0,2006-11-19,Joaquín
2256,2257,2006-03-17,Piso,Alquiler,Girona,196.0,1611708.0,2007-01-08,Jesús
2257,2258,2006-03-18,Parking,Alquiler,Barcelona,60.0,358620.0,2006-11-26,María
2260,2261,2006-03-20,Industrial,Alquiler,Lleida,93.0,435333.0,2006-10-19,Jesús
2261,2262,2006-03-20,Piso,Venta,Tarragona,199.0,1685729.0,2006-12-27,Luisa
2263,2264,2006-03-20,Industrial,Alquiler,Lleida,274.0,1456858.0,2006-07-28,Pedro
2264,2265,2006-03-21,Local,Alquiler,Tarragona,149.0,948832.0,2007-01-14,Joaquín
2266,2267,2006-03-21,Local,Venta,Barcelona,151.0,776442.0,2006-08-21,Jesús
2267,2268,2006-03-21,Parking,Alquiler,Girona,97.0,885998.0,2007-01-31,Carmen
2268,2269,2006-03-23,Industrial,Venta,Tarragona,185.0,867465.0,2007-02-05,María
2270,2271,2006-03-23,Local,Alquiler,Girona,225.0,1501650.0,2006-06-22,Jesús
2271,2272,2006-03-24,Local,Alquiler,Tarragona,191.0,926350.0,2006-09-22,Carmen
2272,2273,2006-03-25,Piso,Alquiler,Tarragona,150.0,1396200.0,2006-07-31,Pedro
2273,2274,2006-03-26,Parking,Alquiler,Lleida,114.0,978120.0,2007-01-19,María
2279,2280,2006-03-28,Parking,Alquiler,Tarragona,290.0,1442460.0,2007-01-28,Carmen
2283,2284,2006-03-29,Local,Alquiler,Girona,70.0,433370.0,2006-09-20,María
2284,2285,2006-03-30,Piso,Venta,Girona,203.0,875336.0,2006-08-28,María
2285,2286,2006-03-30,Local,Venta,Lleida,108.0,780516.0,2006-10-07,Joaquín
2287,2288,2006-03-30,Industrial,Venta,Girona,134.0,780148.0,2006-08-23,Joaquín
2288,2289,2006-03-31,Industrial,Venta,Barcelona,111.0,882783.0,2006-09-07,María
2289,2290,2006-03-31,Piso,Venta,Lleida,97.0,950891.0,2007-03-13,Luisa
2290,2291,2006-03-31,Piso,Venta,Girona,283.0,1227937.0,2006-12-31,Joaquín
2292,2293,2006-04-01,Local,Venta,Tarragona,102.0,828138.0,2006-11-12,Carmen
2294,2295,2006-04-01,Local,Venta,Barcelona,155.0,1425690.0,2006-11-08,Jesús
2298,2299,2006-04-02,Industrial,Alquiler,Girona,41.0,403727.0,2006-12-26,Jesús
2302,2303,2006-04-03,Industrial,Alquiler,Girona,79.0,595660.0,2006-09-03,Pedro
2303,2304,2006-04-04,Local,Venta,Barcelona,185.0,779220.0,2006-10-26,María
2305,2306,2006-04-04,Piso,Venta,Lleida,150.0,1267950.0,2006-09-15,Jesús
2306,2307,2006-04-05,Local,Alquiler,Tarragona,154.0,1405404.0,2006-09-08,María
2307,2308,2006-04-05,Local,Alquiler,Lleida,261.0,2598516.0,2006-08-29,Carmen
2308,2309,2006-04-05,Parking,Venta,Tarragona,298.0,2236490.0,2007-01-07,Joaquín
2311,2312,2006-04-07,Parking,Alquiler,Girona,261.0,1189377.0,2006-09-19,Jesús
2314,2315,2006-04-07,Local,Alquiler,Lleida,84.0,412272.0,2006-11-08,Luisa
2315,2316,2006-04-07,Parking,Venta,Girona,181.0,1789185.0,2007-01-27,Carmen
2316,2317,2006-04-08,Parking,Venta,Tarragona,151.0,737635.0,2007-03-12,Carmen
2318,2319,2006-04-09,Piso,Venta,Lleida,47.0,313537.0,2007-01-05,Joaquín
2322,2323,2006-04-09,Local,Venta,Tarragona,141.0,1058628.0,2007-01-29,Luisa
2323,2324,2006-04-10,Piso,Venta,Girona,182.0,1400308.0,2007-01-07,Joaquín
2324,2325,2006-04-10,Parking,Alquiler,Barcelona,89.0,711199.0,2006-08-21,Carmen
2326,2327,2006-04-11,Industrial,Venta,Tarragona,161.0,1240827.0,2007-03-05,Carmen
2327,2328,2006-04-11,Local,Alquiler,Barcelona,130.0,1276600.0,2007-01-04,María
2328,2329,2006-04-12,Local,Venta,Tarragona,188.0,1772840.0,2006-12-08,Pedro
2329,2330,2006-04-12,Parking,Alquiler,Tarragona,124.0,1026596.0,2007-03-28,Carmen
2330,2331,2006-04-12,Parking,Venta,Lleida,224.0,1901536.0,2007-03-23,Joaquín
2331,2332,2006-04-12,Industrial,Venta,Lleida,180.0,984780.0,2006-09-01,Joaquín
2332,2333,2006-04-13,Industrial,Venta,Lleida,135.0,973890.0,2007-01-09,Joaquín
2333,2334,2006-04-13,Industrial,Venta,Barcelona,288.0,1781568.0,2006-09-24,María
2335,2336,2006-04-14,Industrial,Alquiler,Barcelona,189.0,1192401.0,2007-03-20,Carmen
2336,2337,2006-04-14,Local,Venta,Barcelona,193.0,1826938.0,2006-09-12,Pedro
2337,2338,2006-04-15,Industrial,Alquiler,Girona,154.0,960960.0,2007-03-23,Jesús
2338,2339,2006-04-16,Local,Venta,Lleida,211.0,958151.0,2007-02-01,Carmen
2340,2341,2006-04-17,Piso,Venta,Girona,220.0,1282820.0,2006-11-25,Carmen
2342,2343,2006-04-18,Piso,Alquiler,Lleida,166.0,971100.0,2007-03-02,Luisa
2345,2346,2006-04-21,Industrial,Venta,Lleida,143.0,1258972.0,2006-12-03,Luisa
2350,2351,2006-04-22,Parking,Alquiler,Lleida,94.0,559206.0,2006-09-23,Joaquín
2351,2352,2006-04-22,Local,Venta,Tarragona,252.0,1690164.0,2006-11-16,María
2355,2356,2006-04-23,Parking,Venta,Girona,199.0,1777866.0,2006-12-23,Jesús
2356,2357,2006-04-23,Industrial,Alquiler,Girona,75.0,622200.0,2006-11-26,María
2359,2360,2006-04-25,Piso,Alquiler,Tarragona,212.0,1203524.0,2007-04-14,Luisa
2360,2361,2006-04-26,Local,Venta,Barcelona,218.0,2136182.0,2007-01-14,Luisa
2361,2362,2006-04-26,Industrial,Alquiler,Tarragona,187.0,1359677.0,2007-02-12,Pedro
2362,2363,2006-04-27,Parking,Alquiler,Tarragona,286.0,2398682.0,2006-08-06,Joaquín
2363,2364,2006-04-28,Parking,Alquiler,Girona,70.0,533680.0,2007-01-09,María
2364,2365,2006-04-28,Local,Alquiler,Tarragona,279.0,1794807.0,2006-11-18,Luisa
2365,2366,2006-04-28,Parking,Alquiler,Tarragona,270.0,1716390.0,2006-11-22,Jesús
2366,2367,2006-04-29,Local,Venta,Tarragona,243.0,2047761.0,2006-10-12,María
2368,2369,2006-04-29,Piso,Alquiler,Lleida,69.0,464577.0,2006-09-20,Joaquín
2369,2370,2006-04-29,Piso,Alquiler,Lleida,132.0,580800.0,2007-03-13,Joaquín
2371,2372,2006-04-30,Local,Alquiler,Girona,220.0,1548800.0,2006-10-04,María
2372,2373,2006-04-30,Piso,Venta,Barcelona,200.0,1996000.0,2006-08-05,Joaquín
2373,2374,2006-05-01,Piso,Venta,Lleida,239.0,1264310.0,2007-02-15,Carmen
2374,2375,2006-05-01,Local,Venta,Girona,138.0,686826.0,2007-04-30,María
2376,2377,2006-05-01,Parking,Alquiler,Girona,123.0,984369.0,2007-03-23,Pedro
2377,2378,2006-05-02,Local,Venta,Barcelona,292.0,1538256.0,2007-05-01,Jesús
2378,2379,2006-05-02,Piso,Venta,Barcelona,233.0,1220454.0,2007-04-18,Carmen
2379,2380,2006-05-02,Piso,Alquiler,Tarragona,238.0,1953742.0,2006-12-19,Joaquín
2380,2381,2006-05-02,Parking,Venta,Girona,205.0,1921260.0,2006-12-17,María
2382,2383,2006-05-03,Industrial,Alquiler,Girona,250.0,1002500.0,2007-01-16,Carmen
2384,2385,2006-05-03,Industrial,Alquiler,Barcelona,188.0,1769644.0,2007-02-23,Carmen
2385,2386,2006-05-03,Piso,Alquiler,Lleida,144.0,1211184.0,2007-02-27,María
2387,2388,2006-05-05,Parking,Venta,Lleida,106.0,594130.0,2006-12-03,Carmen
2388,2389,2006-05-05,Local,Alquiler,Girona,250.0,2281250.0,2007-03-08,Luisa
2392,2393,2006-05-09,Piso,Alquiler,Tarragona,283.0,2072692.0,2006-10-02,Carmen
2393,2394,2006-05-09,Industrial,Venta,Girona,171.0,708795.0,2007-04-07,Carmen
2394,2395,2006-05-10,Piso,Alquiler,Tarragona,300.0,2585100.0,2006-10-15,Luisa
2395,2396,2006-05-11,Local,Venta,Barcelona,170.0,1602930.0,2006-11-05,Joaquín
2396,2397,2006-05-12,Parking,Alquiler,Barcelona,236.0,2001280.0,2007-03-04,Jesús
2397,2398,2006-05-12,Parking,Alquiler,Tarragona,92.0,506184.0,2006-12-29,María
2398,2399,2006-05-12,Piso,Venta,Tarragona,106.0,729280.0,2007-03-22,Jesús
2400,2401,2006-05-13,Local,Venta,Girona,216.0,2144448.0,2007-01-26,María
2404,2405,2006-05-14,Parking,Alquiler,Barcelona,210.0,1371720.0,2007-03-26,Pedro
2406,2407,2006-05-14,Local,Venta,Barcelona,139.0,560170.0,2006-08-27,Jesús
2407,2408,2006-05-14,Piso,Alquiler,Tarragona,199.0,817094.0,2006-10-12,María
2409,2410,2006-05-15,Parking,Venta,Tarragona,67.0,615663.0,2007-03-24,Jesús
2410,2411,2006-05-15,Industrial,Venta,Tarragona,201.0,1163388.0,2007-01-24,Joaquín
2411,2412,2006-05-16,Local,Alquiler,Girona,277.0,1802993.0,2007-03-01,Joaquín
2416,2417,2006-05-17,Local,Venta,Girona,184.0,1113016.0,2007-01-15,María
2417,2418,2006-05-18,Industrial,Alquiler,Girona,167.0,853370.0,2006-09-22,María
2419,2420,2006-05-18,Piso,Alquiler,Lleida,149.0,1099024.0,2006-10-01,Luisa
2420,2421,2006-05-19,Industrial,Alquiler,Tarragona,49.0,248283.0,2007-04-14,María
2421,2422,2006-05-19,Industrial,Venta,Tarragona,280.0,2370200.0,2007-02-04,Luisa
2426,2427,2006-05-21,Parking,Venta,Barcelona,213.0,928041.0,2006-12-10,Luisa
2427,2428,2006-05-21,Industrial,Alquiler,Lleida,277.0,2268076.0,2007-01-25,María
2431,2432,2006-05-22,Local,Alquiler,Barcelona,232.0,1699168.0,2006-08-27,Carmen
2432,2433,2006-05-22,Piso,Venta,Girona,203.0,1315846.0,2007-02-27,Carmen
2434,2435,2006-05-24,Parking,Alquiler,Lleida,125.0,822625.0,2007-01-31,Joaquín
2437,2438,2006-05-26,Piso,Venta,Lleida,129.0,818505.0,2006-08-30,Carmen
2438,2439,2006-05-26,Piso,Alquiler,Barcelona,43.0,379905.0,2006-12-26,Jesús
2439,2440,2006-05-26,Industrial,Alquiler,Girona,278.0,2336590.0,2006-12-26,Luisa
2440,2441,2006-05-27,Piso,Alquiler,Barcelona,207.0,1381104.0,2007-04-30,María
2441,2442,2006-05-27,Local,Alquiler,Lleida,80.0,786320.0,2007-01-05,Jesús
2442,2443,2006-05-27,Piso,Alquiler,Girona,233.0,1682260.0,,
2444,2445,2006-05-28,Parking,Alquiler,Lleida,194.0,1466058.0,2007-01-29,Carmen
2445,2446,2006-05-28,Piso,Alquiler,Girona,253.0,1162788.0,2007-01-22,Luisa
2446,2447,2006-05-28,Piso,Venta,Girona,106.0,922200.0,2007-03-16,Pedro
2447,2448,2006-05-29,Local,Alquiler,Tarragona,40.0,328720.0,2007-03-20,Luisa
2449,2450,2006-05-29,Parking,Venta,Girona,202.0,1524898.0,2006-12-28,Carmen
2452,2453,2006-05-30,Local,Venta,Tarragona,181.0,1438226.0,2006-12-27,Pedro
2456,2457,2006-06-01,Piso,Venta,Lleida,234.0,1305720.0,2006-08-31,Luisa
2460,2461,2006-06-02,Parking,Alquiler,Girona,189.0,1342278.0,2006-12-16,Carmen
2461,2462,2006-06-02,Piso,Venta,Lleida,246.0,1044762.0,2007-03-22,María
2462,2463,2006-06-03,Piso,Venta,Girona,110.0,1026300.0,2007-02-08,Luisa
2464,2465,2006-06-03,Industrial,Venta,Lleida,122.0,1107028.0,2006-11-19,Pedro
2466,2467,2006-06-03,Piso,Venta,Lleida,224.0,1705760.0,2007-03-03,Jesús
2467,2468,2006-06-04,Piso,Venta,Barcelona,57.0,360696.0,2007-02-05,Pedro
2469,2470,2006-06-04,Parking,Venta,Girona,129.0,616878.0,2006-11-21,María
2470,2471,2006-06-05,Parking,Alquiler,Tarragona,211.0,1126951.0,2006-12-08,Joaquín
2472,2473,2006-06-05,Parking,Alquiler,Barcelona,173.0,1251828.0,2007-03-04,Joaquín
2473,2474,2006-06-06,Local,Venta,Lleida,126.0,1199394.0,2006-12-08,Carmen
2474,2475,2006-06-06,Piso,Alquiler,Lleida,264.0,1344024.0,2007-03-22,María
2475,2476,2006-06-06,Local,Alquiler,Tarragona,170.0,1397060.0,2007-04-30,Pedro
2478,2479,2006-06-06,Parking,Venta,Tarragona,73.0,395879.0,2007-02-08,Jesús
2479,2480,2006-06-06,Parking,Alquiler,Tarragona,81.0,405324.0,,
2481,2482,2006-06-06,Industrial,Venta,Barcelona,215.0,984915.0,2006-12-07,María
2482,2483,2006-06-07,Industrial,Alquiler,Girona,169.0,1447316.0,,
2483,2484,2006-06-07,Local,Alquiler,Lleida,201.0,1342278.0,2006-12-03,Luisa
2484,2485,2006-06-07,Industrial,Alquiler,Tarragona,270.0,2632500.0,2007-04-18,Carmen
2489,2490,2006-06-10,Industrial,Alquiler,Tarragona,298.0,2693026.0,,
2490,2491,2006-06-10,Local,Venta,Girona,160.0,1368480.0,2007-01-07,Joaquín
2491,2492,2006-06-10,Local,Venta,Girona,90.0,872280.0,2007-04-17,Joaquín
2492,2493,2006-06-10,Industrial,Alquiler,Tarragona,119.0,1149897.0,2006-10-27,Luisa
2494,2495,2006-06-11,Piso,Venta,Girona,98.0,918652.0,,
2495,2496,2006-06-11,Piso,Venta,Barcelona,149.0,701492.0,2006-11-02,Carmen
2496,2497,2006-06-11,Local,Alquiler,Tarragona,133.0,936187.0,2007-02-10,Pedro
2497,2498,2006-06-11,Piso,Alquiler,Barcelona,126.0,1102500.0,2006-10-13,Pedro
2498,2499,2006-06-11,Local,Alquiler,Lleida,275.0,1443750.0,,
2502,2503,2006-06-13,Parking,Venta,Girona,282.0,2717634.0,2006-11-30,Pedro
2503,2504,2006-06-13,Local,Venta,Barcelona,245.0,2090340.0,,
2505,2506,2006-06-15,Local,Alquiler,Girona,161.0,1027180.0,2006-10-17,María
2508,2509,2006-06-16,Industrial,Alquiler,Tarragona,164.0,1166860.0,2007-05-07,Joaquín
2510,2511,2006-06-16,Parking,Alquiler,Lleida,83.0,797215.0,2006-10-11,Pedro
2511,2512,2006-06-16,Piso,Venta,Tarragona,280.0,2384480.0,2007-01-01,Pedro
2513,2514,2006-06-17,Industrial,Venta,Lleida,134.0,1083256.0,2007-01-05,Jesús
2514,2515,2006-06-17,Local,Alquiler,Lleida,245.0,2030805.0,2006-12-11,María
